created,value
2020-09-29T05:02:05.000Z,14.0
2020-09-29T05:17:05.000Z,13.9
2020-09-29T05:32:05.000Z,13.9
2020-09-29T05:47:05.000Z,13.8
2020-09-29T06:02:05.000Z,13.8
2020-09-29T06:17:05.000Z,13.7
2020-09-29T06:32:05.000Z,13.7
2020-09-29T06:47:05.000Z,13.6
2020-09-29T07:02:05.000Z,13.6
2020-09-29T07:17:05.000Z,13.6
2020-09-29T07:32:05.000Z,13.6
2020-09-29T07:47:05.000Z,13.7
2020-09-29T08:02:11.000Z,13.8
2020-09-29T08:17:06.000Z,13.9
2020-09-29T08:32:05.000Z,14.0
2020-09-29T08:47:05.000Z,14.2
2020-09-29T09:02:05.000Z,14.4
2020-09-29T09:17:05.000Z,14.6
2020-09-29T09:32:05.000Z,14.8
2020-09-29T09:47:05.000Z,15.0
2020-09-29T10:02:05.000Z,15.3
2020-09-29T10:17:05.000Z,15.5
2020-09-29T10:32:05.000Z,15.8
2020-09-29T10:47:05.000Z,16.0
2020-09-29T11:02:05.000Z,16.3
2020-09-29T11:17:05.000Z,16.5
2020-09-29T11:32:05.000Z,16.8
2020-09-29T11:47:05.000Z,17.1
2020-09-29T12:02:05.000Z,17.3
2020-09-29T12:17:05.000Z,17.6
2020-09-29T12:32:05.000Z,17.8
2020-09-29T12:47:05.000Z,18.0
2020-09-29T13:02:05.000Z,18.2
2020-09-29T13:17:05.000Z,18.4
2020-09-29T13:32:05.000Z,18.6
2020-09-29T13:47:05.000Z,18.7
2020-09-29T14:02:05.000Z,18.8
2020-09-29T14:17:05.000Z,19.0
2020-09-29T14:32:05.000Z,19.1
2020-09-29T14:47:05.000Z,19.2
2020-09-29T15:02:05.000Z,19.3
2020-09-29T15:17:05.000Z,19.4
2020-09-29T15:32:05.000Z,19.5
2020-09-29T15:47:05.000Z,19.5
2020-09-29T16:02:05.000Z,19.6
2020-09-29T16:17:05.000Z,19.6
2020-09-29T16:32:05.000Z,19.6
2020-09-29T16:47:05.000Z,19.6
2020-09-29T17:02:05.000Z,19.6
2020-09-29T17:17:05.000Z,19.6
2020-09-29T17:32:05.000Z,19.5
2020-09-29T17:47:05.000Z,19.5
2020-09-29T18:02:05.000Z,19.4
2020-09-29T18:17:05.000Z,19.3
2020-09-29T18:32:05.000Z,19.2
2020-09-29T18:47:05.000Z,19.1
2020-09-29T19:02:05.000Z,19.0
2020-09-29T19:17:05.000Z,18.9
2020-09-29T19:32:05.000Z,18.8
2020-09-29T19:47:05.000Z,18.7
2020-09-29T20:02:05.000Z,18.6
2020-09-29T20:17:05.000Z,18.5
2020-09-29T20:32:05.000Z,18.4
2020-09-29T20:47:05.000Z,18.3
2020-09-29T21:02:05.000Z,18.2
2020-09-29T21:17:05.000Z,18.1
2020-09-29T21:32:05.000Z,18.0
2020-09-29T21:47:05.000Z,17.9
2020-09-29T22:02:05.000Z,17.8
2020-09-29T22:17:05.000Z,17.7
2020-09-29T22:32:05.000Z,17.6
2020-09-29T22:47:05.000Z,17.5
2020-09-29T23:02:05.000Z,17.4
2020-09-29T23:17:05.000Z,17.3
2020-09-29T23:32:05.000Z,17.2
2020-09-29T23:47:05.000Z,17.1
2020-09-30T00:02:05.000Z,17.0
2020-09-30T00:17:05.000Z,17.0
2020-09-30T00:32:05.000Z,16.9
2020-09-30T00:47:05.000Z,16.8
2020-09-30T01:02:05.000Z,16.7
2020-09-30T01:17:05.000Z,16.6
2020-09-30T01:32:05.000Z,16.6
2020-09-30T01:47:05.000Z,16.5
2020-09-30T02:02:05.000Z,16.4
2020-09-30T02:17:05.000Z,16.4
2020-09-30T02:32:05.000Z,16.3
2020-09-30T02:47:05.000Z,16.2
2020-09-30T03:02:05.000Z,16.2
2020-09-30T03:17:05.000Z,16.1
2020-09-30T03:32:05.000Z,16.1
2020-09-30T03:47:05.000Z,16.0
2020-09-30T04:02:05.000Z,16.0
2020-09-30T04:17:05.000Z,15.9
2020-09-30T04:32:05.000Z,15.8
2020-09-30T04:47:05.000Z,15.8
2020-09-30T05:02:05.000Z,15.7
2020-09-30T05:17:05.000Z,15.7
2020-09-30T05:32:05.000Z,15.6
2020-09-30T05:47:05.000Z,15.6
2020-09-30T06:02:05.000Z,15.5
2020-09-30T06:17:05.000Z,15.5
2020-09-30T06:32:05.000Z,15.4
2020-09-30T06:47:05.000Z,15.4
2020-09-30T07:02:05.000Z,15.3
2020-09-30T07:17:05.000Z,15.3
2020-09-30T07:32:05.000Z,15.3
2020-09-30T07:47:05.000Z,15.4
2020-09-30T08:02:12.000Z,15.4
2020-09-30T08:17:06.000Z,15.5
2020-09-30T08:32:05.000Z,15.6
2020-09-30T08:47:05.000Z,15.7
2020-09-30T09:02:05.000Z,15.9
2020-09-30T09:17:05.000Z,16.0
2020-09-30T09:32:05.000Z,16.2
2020-09-30T09:47:05.000Z,16.3
2020-09-30T10:02:05.000Z,16.4
2020-09-30T10:17:05.000Z,16.5
2020-09-30T10:32:05.000Z,16.6
2020-09-30T10:47:05.000Z,16.7
2020-09-30T11:02:05.000Z,16.8
2020-09-30T11:17:05.000Z,16.8
2020-09-30T11:32:05.000Z,16.9
2020-09-30T11:47:05.000Z,17.0
2020-09-30T12:02:05.000Z,17.2
2020-09-30T12:17:05.000Z,17.4
2020-09-30T12:32:05.000Z,17.6
2020-09-30T12:47:05.000Z,17.8
2020-09-30T13:02:05.000Z,18.0
2020-09-30T13:17:05.000Z,18.2
2020-09-30T13:32:05.000Z,18.3
2020-09-30T13:47:05.000Z,18.4
2020-09-30T14:02:05.000Z,18.5
2020-09-30T14:17:05.000Z,18.6
2020-09-30T14:32:05.000Z,18.7
2020-09-30T14:47:05.000Z,18.7
2020-09-30T15:02:05.000Z,18.8
2020-09-30T15:17:05.000Z,18.8
2020-09-30T15:32:05.000Z,18.9
2020-09-30T15:47:05.000Z,18.9
2020-09-30T16:02:05.000Z,18.9
2020-09-30T16:17:05.000Z,18.9
2020-09-30T16:32:05.000Z,18.9
2020-09-30T16:47:05.000Z,18.9
2020-09-30T17:02:05.000Z,18.9
2020-09-30T17:17:05.000Z,18.8
2020-09-30T17:32:05.000Z,18.8
2020-09-30T17:47:05.000Z,18.8
2020-09-30T18:02:05.000Z,18.7
2020-09-30T18:17:05.000Z,18.7
2020-09-30T18:32:05.000Z,18.7
2020-09-30T18:47:05.000Z,18.6
2020-09-30T19:02:05.000Z,18.6
2020-09-30T19:17:05.000Z,18.5
2020-09-30T19:32:05.000Z,18.5
2020-09-30T19:47:05.000Z,18.4
2020-09-30T20:02:05.000Z,18.4
2020-09-30T20:17:05.000Z,18.3
2020-09-30T20:32:05.000Z,18.3
2020-09-30T20:47:05.000Z,18.2
2020-09-30T21:02:05.000Z,18.1
2020-09-30T21:17:05.000Z,18.0
2020-09-30T21:32:05.000Z,18.0
2020-09-30T21:47:05.000Z,17.9
2020-09-30T22:02:05.000Z,17.8
2020-09-30T22:17:05.000Z,17.7
2020-09-30T22:32:05.000Z,17.7
2020-09-30T22:47:05.000Z,17.6
2020-09-30T23:02:05.000Z,17.5
2020-09-30T23:17:05.000Z,17.4
2020-09-30T23:32:05.000Z,17.4
2020-09-30T23:47:05.000Z,17.3
2020-10-01T00:02:05.000Z,17.2
2020-10-01T00:17:05.000Z,17.1
2020-10-01T00:32:05.000Z,17.1
2020-10-01T00:47:05.000Z,17.0
2020-10-01T01:02:05.000Z,16.9
2020-10-01T01:17:05.000Z,16.8
2020-10-01T01:32:05.000Z,16.8
2020-10-01T01:47:05.000Z,16.7
2020-10-01T02:02:05.000Z,16.6
2020-10-01T02:17:05.000Z,16.6
2020-10-01T02:32:05.000Z,16.5
2020-10-01T02:47:05.000Z,16.4
2020-10-01T03:02:05.000Z,16.4
2020-10-01T03:17:05.000Z,16.3
2020-10-01T03:32:05.000Z,16.3
2020-10-01T03:47:05.000Z,16.2
2020-10-01T04:02:05.000Z,16.2
2020-10-01T04:17:05.000Z,16.1
2020-10-01T04:32:05.000Z,16.1
2020-10-01T04:47:05.000Z,16.0
2020-10-01T05:02:05.000Z,16.0
2020-10-01T05:17:05.000Z,16.0
2020-10-01T05:32:05.000Z,16.0
2020-10-01T05:47:05.000Z,15.9
2020-10-01T06:02:05.000Z,15.9
2020-10-01T06:17:05.000Z,15.9
2020-10-01T06:32:05.000Z,15.9
2020-10-01T06:47:05.000Z,15.9
2020-10-01T07:02:05.000Z,15.9
2020-10-01T07:17:05.000Z,15.9
2020-10-01T07:32:05.000Z,15.9
2020-10-01T07:47:05.000Z,16.0
2020-10-01T08:02:11.000Z,16.0
2020-10-01T08:17:06.000Z,16.1
2020-10-01T08:32:05.000Z,16.2
2020-10-01T08:47:05.000Z,16.2
2020-10-01T09:02:05.000Z,16.3
2020-10-01T09:17:05.000Z,16.4
2020-10-01T09:32:05.000Z,16.5
2020-10-01T09:47:05.000Z,16.6
2020-10-01T10:02:05.000Z,16.8
2020-10-01T10:17:05.000Z,17.0
2020-10-01T10:32:05.000Z,17.2
2020-10-01T10:47:05.000Z,17.4
2020-10-01T11:02:05.000Z,17.6
2020-10-01T11:17:05.000Z,17.9
2020-10-01T11:32:05.000Z,18.1
2020-10-01T11:47:05.000Z,18.3
2020-10-01T12:02:05.000Z,18.6
2020-10-01T12:17:05.000Z,18.8
2020-10-01T12:32:05.000Z,18.9
2020-10-01T12:47:05.000Z,19.1
2020-10-01T13:02:05.000Z,19.2
2020-10-01T13:17:05.000Z,19.3
2020-10-01T13:32:05.000Z,19.4
2020-10-01T13:47:05.000Z,19.5
2020-10-01T14:02:05.000Z,19.6
2020-10-01T14:17:05.000Z,19.7
2020-10-01T14:32:05.000Z,19.7
2020-10-01T14:47:05.000Z,19.8
2020-10-01T15:02:05.000Z,19.8
2020-10-01T15:17:05.000Z,19.8
2020-10-01T15:32:05.000Z,19.8
2020-10-01T15:47:05.000Z,19.8
2020-10-01T16:02:05.000Z,19.8
2020-10-01T16:17:05.000Z,19.7
2020-10-01T16:32:05.000Z,19.7
2020-10-01T16:47:05.000Z,19.7
2020-10-01T17:02:05.000Z,19.6
2020-10-01T17:17:05.000Z,19.6
2020-10-01T17:32:05.000Z,19.5
2020-10-01T17:47:05.000Z,19.4
2020-10-01T18:02:05.000Z,19.3
2020-10-01T18:17:05.000Z,19.3
2020-10-01T18:32:05.000Z,19.2
2020-10-01T18:47:05.000Z,19.1
2020-10-01T19:02:05.000Z,19.0
2020-10-01T19:17:05.000Z,18.9
2020-10-01T19:32:05.000Z,18.8
2020-10-01T19:47:05.000Z,18.8
2020-10-01T20:02:05.000Z,18.7
2020-10-01T20:17:05.000Z,18.6
2020-10-01T20:32:05.000Z,18.5
2020-10-01T20:47:05.000Z,18.4
2020-10-01T21:02:05.000Z,18.3
2020-10-01T21:17:05.000Z,18.3
2020-10-01T21:32:05.000Z,18.2
2020-10-01T21:47:05.000Z,18.1
2020-10-01T22:02:05.000Z,18.0
2020-10-01T22:17:05.000Z,18.0
2020-10-01T22:32:05.000Z,17.9
2020-10-01T22:47:05.000Z,17.8
2020-10-01T23:02:05.000Z,17.7
2020-10-01T23:17:05.000Z,17.7
2020-10-01T23:32:05.000Z,17.6
2020-10-01T23:47:05.000Z,17.5
